squareMeters,numberOfRooms,hasYard,hasPool,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,garage,hasStorageRoom,price
63345,66,1,0,2,9,2018,1,0,4117,717,0,6341209.8
92722,72,1,1,2,10,2014,0,1,7623,835,1,9283649.4
93561,24,0,0,5,5,2001,0,1,5801,777,0,9357480.1
31536,69,1,0,1,7,1996,0,0,8825,329,0,3156707.6
47476,74,0,0,5,6,2016,0,0,3342,701,0,4750049.6
60774,97,0,0,10,8,2017,0,0,7979,510,0,6079496.7
55301,41,1,1,6,4,1990,0,0,5239,170,0,5538946.0
73300,17,0,1,9,3,2019,0,1,3555,991,1,7340967.9
82086,84,0,1,7,8,1999,1,0,2350,862,1,8211981.9
79768,39,1,0,10,3,1999,1,0,1421,929,0,7984469.9
75486,21,0,0,9,2,2021,0,1,4226,733,0,7553287.1
35652,44,1,0,8,5,2005,0,1,4910,409,1,3569933.5
15321,1,0,1,5,3,2018,1,0,4265,694,0,1540567.8
26644,14,0,1,2,9,2020,0,1,2780,900,1,2668720.0
56876,8,0,1,8,2,2020,1,0,8951,534,0,5690879.0
2885,39,1,1,3,3,2014,1,0,2018,544,0,297053.4
92738,64,1,0,4,4,2013,0,1,906,350,0,9279946.3
24927,4,0,0,10,3,2010,1,1,8981,686,1,2497368.0
34038,7,1,1,5,10,2015,0,0,3292,590,0,3415459.5
22059,41,0,1,1,4,2001,1,0,2482,645,1,2208141.1
16996,52,1,1,6,2,2007,1,1,3070,999,1,1711593.7
90849,58,0,0,9,8,2005,0,1,6800,771,1,9089937.5
90824,80,1,1,9,5,1992,0,1,8407,537,0,9089833.2
43018,68,1,1,6,10,1999,0,1,1684,886,0,4313756.9
79959,74,1,1,8,3,1994,1,0,2523,528,1,8000900.4
73126,5,1,1,6,7,2019,1,0,4204,636,0,7325036.9
77440,35,0,0,7,1,2012,1,0,3420,879,1,7746876.2
33862,46,0,0,10,2,1997,1,1,5482,668,0,3389495.7
54338,29,1,1,10,9,2008,1,0,8801,325,0,5445334.8
21174,61,0,0,6,8,2017,0,0,5542,571,1,2120771.7
17381,91,0,0,1,9,1990,0,0,9496,262,1,1740281.0
11362,53,1,1,7,5,2012,0,1,9242,914,1,1144566.2
82123,44,1,0,2,5,2020,0,0,8400,816,1,8225077.0
99365,1,0,1,4,8,2002,0,1,5927,131,0,9947716.2
46010,79,0,0,1,3,2013,1,1,5335,362,1,4602587.3
81281,90,0,1,8,5,2021,1,1,6482,365,0,8134490.1
44429,53,1,0,3,6,1990,0,0,7746,592,1,4452099.0
94351,92,1,1,3,5,2016,1,0,7090,932,0,9442863.6
31997,86,0,1,3,3,2015,1,1,6292,710,0,3205379.5
56557,6,0,1,6,3,2013,1,1,4425,382,0,5660284.3
50538,25,0,0,7,6,2005,0,0,9132,994,1,5057375.5
76178,39,1,1,2,5,2012,0,1,5067,177,1,7625167.2
33665,51,0,0,2,5,2019,0,0,2192,611,0,3370949.9
37177,94,1,1,2,3,2006,1,0,5049,854,0,3729279.6
965,48,0,1,8,2,2019,1,1,8115,417,1,107936.9
84744,92,0,1,8,6,2004,1,0,6123,736,0,8480881.4
54959,75,1,1,4,7,2017,1,0,7910,593,1,5506024.7
81571,90,1,0,9,9,1993,0,1,6969,442,0,8160905.3
30347,100,0,1,1,1,2018,1,1,1629,482,1,3040497.8
14983,40,0,0,3,9,2014,1,0,1559,460,0,1505601.4
2300,41,1,0,4,6,2016,0,0,3401,190,1,236576.6
37317,18,0,1,8,4,1995,1,0,9077,779,1,3735933.5
23462,3,0,0,2,1,1990,0,1,6482,347,0,2347189.0
25694,75,1,1,6,3,2003,1,0,4526,257,0,2579016.3
88975,15,0,1,9,4,1993,0,1,6805,880,0,8905181.3
64953,20,0,1,10,4,2017,1,0,1855,783,1,6505257.7
90329,94,0,1,5,2,1999,1,1,5998,612,0,9035611.9
20119,35,0,1,6,1,2011,0,0,6036,813,0,2019977.1
14667,25,1,1,9,7,2010,0,0,1524,542,1,1476554.0
74490,56,1,0,5,3,2002,0,0,197,405,0,7454646.2
38829,1,1,1,10,2,2011,0,1,746,132,1,3892902.1
59079,86,0,1,7,7,2003,1,1,1669,335,0,5919483.3
3635,25,0,0,3,7,2001,1,1,7358,386,1,365064.1
9008,70,0,1,3,1,2004,0,1,5401,767,1,904516.4
14588,36,0,0,7,7,2003,1,0,8154,177,1,1459601.3
68083,32,0,0,8,9,2005,0,0,8851,936,1,6813175.5
92464,91,1,1,8,9,2018,0,1,1328,742,1,9253926.8
10118,72,1,1,7,4,2011,1,1,1491,391,0,1020597.1
18244,9,1,0,3,5,2014,0,1,3659,923,0,1829876.4
55541,72,1,1,5,3,2021,0,0,2339,346,1,5563234.1
88677,87,0,0,9,10,2015,0,0,8870,682,1,8870811.5
19985,58,1,1,7,9,1999,0,1,4185,765,0,2006910.9
13087,55,0,0,6,8,1997,1,0,5984,437,1,1310455.7
21597,33,1,0,9,4,2018,0,1,7739,583,0,2165316.8
6931,5,1,1,1,3,1990,1,0,999,974,0,698473.0
73112,24,1,1,8,8,2014,0,0,3662,811,0,7325772.4
10037,55,1,1,10,5,1992,1,1,9027,473,1,1019179.2
38718,26,0,1,4,9,2019,0,0,9627,135,0,3876696.9
95739,22,0,1,4,7,2011,1,0,125,332,0,9578279.1
7533,92,1,0,5,7,2002,1,1,9655,840,1,755909.2
35732,68,0,0,3,10,2007,0,1,9360,430,1,3579144.7
81109,78,0,0,2,7,2008,1,0,3207,393,0,8112966.8
83550,73,1,1,8,5,1993,0,1,1094,267,1,8360590.3
14513,22,1,0,7,1,2005,1,0,4013,246,0,1458582.5
59417,77,1,1,4,5,2021,0,1,6043,151,0,5948856.1
62926,48,0,1,2,2,2003,1,0,512,358,1,6295093.3
85233,9,1,1,1,7,1993,0,0,7579,318,0,8531216.3
60067,78,0,0,2,1,2002,1,0,7403,638,0,6008200.2
26269,64,1,1,8,9,1991,0,0,5363,742,1,2632126.1
17508,41,1,0,5,4,2000,0,0,767,958,1,1757843.0
20510,13,1,0,1,9,2007,0,0,8079,930,1,2061340.7
86558,61,0,0,5,3,2021,0,1,7133,991,0,8658462.1
48673,36,1,1,5,6,2007,1,1,8179,576,0,4877029.7
63326,38,1,1,9,7,2021,0,0,1925,554,1,6341005.1
22648,56,0,1,9,6,2003,0,0,8000,551,0,2268871.3
79557,9,1,1,5,10,2012,0,0,3258,643,1,7963988.2
96598,95,0,0,3,4,2007,1,1,2256,341,0,9661903.7
9782,77,1,0,7,9,2021,0,1,7059,826,1,981058.1
72078,95,1,0,3,10,2006,1,1,4632,880,0,7212517.6
78164,72,1,1,9,9,1992,1,1,5115,449,0,7823145.2
80947,94,1,1,2,5,2006,0,0,1216,187,0,8103183.6
94978,24,0,1,6,5,1998,1,1,6898,755,1,9501576.8
34074,32,1,0,5,5,1991,0,0,67,707,1,3416825.1
26355,95,1,0,4,5,2005,1,1,9721,927,0,2641204.5
28435,46,0,0,4,9,1998,0,0,1244,698,1,2845599.8
13397,61,1,1,7,9,1998,0,0,793,527,1,1350379.8
10751,1,1,1,4,6,1998,0,0,4281,205,1,1085070.8
17761,19,0,0,7,8,1994,0,1,2902,941,1,1777289.4
91591,54,0,1,1,8,2018,1,0,4299,798,1,9164769.8
19608,24,1,1,2,4,2019,0,0,9804,657,0,1972444.9
25813,23,1,0,5,4,2018,1,1,5695,202,0,2586402.8
39526,78,0,0,1,2,2009,0,1,5454,787,0,3957780.9
59316,25,0,0,1,4,2008,1,1,7700,818,0,5933722.8
27725,29,0,0,6,5,1993,1,0,6740,484,1,2774997.3
86677,87,1,1,9,3,2017,0,0,1073,694,0,8675635.7
92508,34,0,0,10,4,2013,0,1,3489,434,0,9257932.3
98668,60,0,1,2,10,1999,1,1,5336,422,1,9873946.9
18706,14,0,1,6,4,2012,0,1,6232,287,1,1873699.2
48950,28,1,0,2,6,1995,0,0,2147,174,1,4898771.5
92867,56,0,0,3,7,2011,0,1,2813,325,0,9289807.1
6796,66,0,1,4,8,2003,0,0,2700,808,1,683707.3
27465,65,0,1,4,2,2006,0,1,374,611,1,2751182.6
64520,79,0,1,10,8,2017,0,0,565,442,1,6459251.7
89455,50,1,1,6,9,2009,0,0,6279,601,0,8954183.9
93192,53,0,0,9,3,2014,1,1,7786,248,1,9321511.4
3864,11,1,1,6,7,1995,0,0,2453,358,1,394535.5
69261,92,1,1,8,6,1998,1,0,4517,682,1,6934022.8
54774,15,0,1,10,10,2008,1,1,3092,123,0,5484776.8
41879,62,1,0,8,10,1994,1,0,1103,657,1,4193646.4
23770,48,0,0,1,6,1990,0,0,8886,343,0,2382033.0
47217,64,0,0,10,10,2013,0,0,4201,992,1,4722631.3
85050,26,1,1,9,2,2013,1,1,1480,630,0,8513913.3
5505,33,0,0,7,5,2011,0,0,7525,189,1,557067.1
2875,78,0,1,2,5,2017,0,0,9590,293,0,290996.7
27279,37,1,1,7,3,2003,1,1,1731,215,1,2739499.3
84031,68,1,1,3,4,1991,1,1,1078,848,0,8413588.1
88410,87,1,1,4,5,2014,1,1,3973,468,0,8851564.4
55275,2,1,0,9,2,1992,0,1,6676,194,0,5531336.2
43890,92,0,0,3,7,2018,0,1,626,562,0,4392741.8
54977,51,0,0,3,7,2004,1,0,5615,300,1,5498970.4
10168,25,0,0,2,10,2020,0,0,3695,794,1,1018147.0
24633,76,1,1,2,5,2016,0,1,3552,458,1,2473370.6
47618,49,0,0,6,2,1992,0,0,5133,128,0,4767731.2
87761,19,0,1,4,6,1995,0,0,8498,985,0,8780796.5
74909,92,0,0,3,1,2004,0,1,551,522,0,7492808.4
53765,22,0,1,8,3,2008,1,0,5780,633,1,5383781.8
6948,91,0,1,4,5,2008,0,1,2978,942,1,700525.8
50582,34,0,0,4,3,2012,1,0,3298,955,1,5058897.2
2535,50,0,0,3,1,2009,0,0,8057,461,1,254139.9
91180,12,1,0,3,9,2013,0,1,6233,827,1,9124383.3
79420,32,1,1,3,3,1994,1,1,5096,882,0,7950297.4
21187,45,1,1,2,6,2019,1,1,5983,633,1,2126037.9
38569,16,0,0,2,1,2008,0,0,1677,640,0,3857629.8
72180,56,0,0,10,10,2018,1,1,874,256,0,7219866.8
43571,62,1,0,2,8,2015,0,0,5582,886,0,4359454.5
70891,29,1,0,8,5,2002,0,1,2273,691,0,7095721.2
51050,53,1,1,3,3,2009,0,1,5315,442,0,5107815.9
5443,7,1,0,3,8,2010,1,0,5871,335,1,553876.0
57243,22,1,1,7,10,2014,0,1,2782,348,0,5729138.4
52378,58,1,0,9,1,2019,1,0,824,724,1,5243913.9
93213,47,1,1,6,2,1992,0,0,3442,678,1,9329273.2
74624,79,0,1,3,8,2004,1,0,4921,543,1,7472113.4
47607,3,0,1,7,6,2009,0,0,4708,183,1,4763835.9
75556,53,0,1,2,5,1999,1,0,7875,964,1,7560024.9
53250,15,1,1,10,8,1994,1,0,4158,188,0,5333073.4
39621,9,1,0,4,3,1997,1,1,9093,351,0,3972664.7
49694,69,1,1,3,4,2013,1,1,2594,516,1,4980264.3
97884,37,0,0,6,10,1996,1,1,8357,775,1,9789569.6
62783,38,0,1,6,9,2018,1,0,1926,602,1,6281080.8
26216,36,1,1,7,9,2011,0,0,2876,668,1,2628209.1
18488,39,0,1,5,4,1998,0,0,1717,671,0,1857621.8
21573,46,1,1,9,9,1991,0,0,6957,429,1,2167154.1
77158,17,1,1,5,6,1993,1,0,4271,252,0,7721334.3
5872,34,0,1,4,8,2009,0,0,5599,399,1,594047.9
35894,4,0,1,10,7,1991,1,1,5623,394,1,3593541.1
50733,74,1,0,5,2,2003,1,0,4902,910,1,5080606.3
34525,16,0,0,7,2,2009,1,1,8773,687,1,3457650.9
24775,93,0,0,10,10,2008,1,1,1404,923,0,2478872.8
10841,93,1,0,9,6,2019,0,1,4556,743,0,1087980.9
10092,70,0,0,1,2,1992,0,1,1367,289,1,1013476.2
84004,89,1,1,9,1,2004,0,1,9296,352,0,8409632.4
18382,98,1,1,4,5,2019,1,0,3381,421,0,1850716.9
65453,2,0,0,5,9,2018,0,1,7931,273,1,6547199.8
62615,23,1,1,2,3,2003,1,0,9747,423,1,6271258.3
85871,62,0,0,5,4,2017,1,0,5811,218,1,8591699.7
93872,59,1,1,9,10,2006,0,1,9364,639,0,9394164.6
97766,25,1,0,7,3,2004,1,1,6803,895,1,9782882.4
14473,3,1,1,2,6,1996,0,0,3317,307,0,1458956.6
95180,5,1,1,1,2,2009,1,0,7513,197,1,9529323.9
44230,45,0,0,5,5,1991,1,1,7989,545,1,4425260.1
733,83,1,0,3,9,1994,1,0,8578,253,0,83786.4
42259,57,1,0,5,2,2017,0,0,2212,561,1,4229424.7
37317,19,0,1,6,6,2013,0,1,1654,950,0,3737311.3
89655,37,0,0,8,10,1993,1,0,1869,281,0,8969499.3
34777,22,1,1,8,1,2010,1,0,8890,499,1,3485215.0
93375,54,1,1,4,6,2019,0,0,3408,381,0,9349234.9
92424,42,1,1,1,9,2014,0,0,3143,638,0,9252356.4
84512,61,0,1,1,1,1998,0,0,4506,637,0,8456557.8
62571,10,0,1,6,9,2010,0,1,4434,988,0,6267676.0
37341,37,1,0,5,5,2007,0,0,9591,680,0,3740485.7
15179,43,1,0,9,8,2016,1,1,1577,130,0,1523292.6
19093,93,1,0,6,2,1999,1,1,7959,942,0,1914448.9
83956,59,0,1,8,10,2004,1,1,6703,390,0,8401559.4
76435,28,1,1,3,6,1996,1,0,7590,309,1,7654285.6
13395,74,1,1,7,7,1997,0,1,5146,795,0,1347394.7
25187,16,0,0,4,9,2001,1,0,3775,441,1,2520404.1
39193,96,1,1,4,3,2007,1,1,783,930,1,3928675.7
70525,57,1,1,2,5,1993,0,0,6027,718,0,7065207.3
54620,82,1,1,8,6,2021,1,1,5408,988,0,5474758.1
87557,10,1,1,3,9,2015,0,1,3463,722,0,8764296.5
15195,14,0,0,7,9,2013,0,0,3838,678,1,1522445.3
46445,85,1,1,5,5,2011,0,0,5873,772,0,4648828.1
44223,6,1,1,3,7,1998,0,1,5301,121,1,4431171.8
65165,19,0,1,2,6,2016,0,0,3767,926,0,6523661.6
63223,52,1,0,5,9,2015,0,1,9008,187,1,6331257.5
36636,24,0,1,2,4,2006,1,1,182,324,1,3668391.6
29526,22,1,1,10,2,2010,1,1,7919,934,0,2960766.0
80475,66,0,0,8,3,1992,0,0,7862,571,0,8051999.2
77967,67,1,1,1,7,2019,1,0,2396,581,0,7802836.9
8400,27,1,1,3,9,2008,0,0,53,746,0,855584.8
76844,83,0,0,4,7,2008,1,0,9298,168,1,7687475.8
21245,89,0,1,8,9,2018,1,1,2652,963,0,2130072.8
149,28,1,1,5,1,1991,0,1,411,110,0,23653.1
20178,72,1,0,3,1,2007,1,1,8743,616,0,2029287.7
80294,94,1,1,9,5,2001,0,1,2047,365,1,8034726.1
29570,24,0,0,4,4,1992,1,1,6900,921,0,2959463.2
76746,49,1,1,1,4,2007,1,1,4499,342,0,7685980.7
66415,8,1,1,6,1,1992,0,0,7216,306,1,6649811.2
17553,15,0,0,8,3,1997,1,0,689,698,0,1757689.7
55994,14,1,1,8,2,2016,0,1,9205,123,1,5610385.6
27399,78,1,0,1,2,1994,0,1,697,417,1,2748170.4
65137,79,1,0,2,2,2006,0,1,3489,531,0,6516431.6
56625,40,1,0,8,10,2019,0,1,9272,812,0,5665903.9
56003,2,1,0,5,1,2020,0,0,2105,123,0,5606255.0
74545,15,0,1,7,9,2016,1,0,4402,952,1,7464550.6
62644,47,0,0,7,6,2009,1,1,8846,148,0,6266262.9
88065,89,0,0,4,2,2003,0,0,450,831,0,8808060.3
7925,2,0,0,8,7,1991,0,1,6134,751,0,793551.1
94409,26,0,1,1,7,2015,1,0,6193,845,0,9450280.5
35307,50,0,0,4,8,2000,0,0,1656,332,0,3534202.0
85490,75,0,1,2,1,1992,1,1,392,103,1,8554823.2
39853,66,0,0,9,2,1997,1,0,699,434,1,3988957.7
28056,56,0,1,1,3,2017,0,1,5397,389,1,2811125.7
94620,49,0,0,1,1,2021,1,0,3818,668,0,9464860.1
57054,73,1,0,5,4,1993,0,1,3472,655,1,5711549.3
40095,14,0,1,5,9,2015,0,0,8160,924,0,4016266.5
24558,94,0,1,5,2,2007,0,0,9742,274,1,2462916.7
98665,11,0,0,7,9,2007,1,0,6385,178,1,9872450.7
98616,23,0,0,10,3,2011,1,1,6929,304,1,9863704.1
42363,12,1,0,10,8,2011,0,0,6294,316,0,4240879.1
65294,60,1,0,5,9,2008,1,1,810,717,0,6542693.8
44508,56,0,1,7,6,2008,0,1,9095,655,1,4456584.8
24905,99,0,0,8,9,1994,0,1,5852,801,0,2493994.4
82779,2,1,1,7,4,2017,0,1,2306,615,1,8286007.7
53340,28,0,0,7,10,2021,1,1,1901,586,0,5336464.1
97474,72,1,1,10,2,2018,0,1,8016,233,0,9759389.8
47747,22,1,1,4,4,2010,0,1,8026,726,1,4782005.0
10450,15,1,1,7,8,2009,0,0,5418,307,1,1056116.9
43902,50,1,0,3,6,2020,0,1,5355,348,1,4396635.0
8308,74,1,1,2,4,2021,1,1,5579,283,0,837632.1
51587,56,1,1,2,4,2002,0,0,7621,833,1,5166261.2
70055,68,1,0,5,2,1992,0,0,9258,543,1,7012927.2
22585,22,1,0,9,5,1998,1,0,9716,161,1,2265600.8
47257,56,0,1,10,10,2012,1,0,8621,405,1,4733393.2
475,23,1,0,10,6,2009,0,0,9593,189,0,51031.9
14691,93,1,1,7,6,1991,0,1,6160,830,0,1475251.1
21818,55,1,1,3,4,2011,0,0,5746,220,1,2195161.1
58567,92,1,1,2,3,1991,0,1,9840,376,1,5865940.1
58806,12,1,1,8,7,2020,1,0,1230,817,0,5892769.0
5518,98,0,0,3,4,2002,0,1,4645,337,1,554002.2
82728,40,0,0,10,5,1991,0,1,3520,413,0,8277263.1
46957,35,0,1,2,10,1991,0,0,3946,664,1,4702732.1
12834,68,1,1,4,2,2014,0,1,4960,579,1,1293966.4
27632,62,0,1,8,10,1991,1,0,480,279,0,2767841.1
32778,83,0,1,8,6,2015,0,1,6818,856,1,3286996.5
51679,63,1,1,2,1,1993,0,1,1687,422,1,5176042.3
25363,38,0,0,2,1,2000,1,1,1104,480,1,2538406.0
24451,12,1,1,7,8,2010,0,0,3311,373,1,2455578.0
54000,100,1,1,5,4,1994,1,0,3108,712,1,5407486.4
58043,37,1,1,8,6,2006,1,1,825,936,1,5814487.6
28780,22,1,0,5,3,2001,0,1,6379,298,1,2880890.1
39925,84,0,0,6,9,2009,0,1,6874,616,0,3999341.9
64499,11,1,0,7,1,1995,1,0,7264,247,1,6456934.5
50663,77,0,1,8,7,2011,0,1,9348,850,1,5072020.1
88491,74,0,1,10,6,2018,0,1,5702,712,0,8860074.8
82363,73,0,0,1,3,2012,0,1,5783,399,1,8240927.2
8639,44,0,1,1,4,1998,0,0,7339,808,1,872181.8
54627,3,0,1,10,8,2013,0,0,7542,184,0,5468021.3
22796,75,0,1,4,2,2016,0,0,5358,643,1,2282740.6
89623,50,0,0,6,6,1995,0,0,780,337,0,8966278.5
68665,83,1,1,5,10,2007,0,0,1736,570,0,6875325.7
17806,85,1,1,1,10,2004,0,1,9635,825,1,1788958.4
95747,30,0,1,1,4,2019,0,1,27,293,1,9580216.9
68422,49,0,1,2,3,1997,1,1,4105,474,1,6845781.7
19801,9,0,1,4,7,2009,1,1,9716,665,1,1986493.9
73693,12,1,0,2,4,2014,1,0,2188,147,0,7373367.4
39631,19,0,0,1,4,1991,1,1,8386,534,1,3964309.1
64250,8,0,0,3,9,2001,1,1,4703,487,0,6425870.1
98678,95,1,1,5,6,2003,0,1,6810,556,1,9873512.3
62815,79,0,1,4,6,1995,0,0,3481,720,0,6288969.5
73719,79,1,1,2,5,1994,1,1,2610,923,1,7383556.4
19729,30,0,0,1,3,2003,1,0,1905,591,0,1980073.3
97543,5,1,0,1,4,2016,1,1,267,999,0,9757314.6
32928,85,0,1,5,5,2019,0,0,2054,178,0,3299683.9
30164,7,1,1,10,8,2000,0,1,9196,122,0,3027330.0
97854,38,0,1,4,8,2012,0,1,1911,815,0,9794720.2
81894,8,0,0,1,9,2004,0,1,513,839,0,8190534.4
87637,99,1,0,8,2,2011,1,1,5800,614,0,8769314.1
97355,2,1,1,6,1,2019,1,0,5554,646,0,9743997.9
62859,79,0,0,10,8,2000,1,1,7664,713,1,6296801.0
6032,15,1,0,6,10,1997,0,0,8352,621,1,613823.7
93180,91,1,1,1,2,2012,1,0,2120,653,1,9323693.2
74062,4,0,1,3,3,1993,0,1,2906,566,1,7418356.3
40680,92,1,0,3,1,2003,0,1,2445,326,1,4075291.3
33724,66,0,0,3,2,2012,1,1,3013,521,1,3377381.2
67830,4,1,1,5,10,1991,0,1,8,923,0,6788996.1
32824,70,0,0,3,8,2008,0,1,8068,292,1,3283900.8
15656,41,0,0,10,6,1998,1,1,7294,420,0,1573398.8
41369,18,0,1,10,7,2013,1,0,433,256,0,4141342.3
41049,73,1,0,10,6,2020,1,0,389,343,1,4109822.0
27339,15,1,0,1,4,1993,0,0,3443,133,1,2746839.3
57102,94,0,1,1,5,2018,0,0,1093,789,1,5720511.8
99454,86,1,1,4,5,2012,0,1,2635,698,1,9958152.2
60930,62,1,1,4,3,2017,0,0,3494,797,0,6101689.7
88930,69,1,0,5,7,2005,0,1,9079,482,1,8902346.5
40363,24,0,0,6,8,2016,1,0,2048,501,0,4038464.6
62468,54,1,0,3,5,2008,0,1,5092,553,0,6252168.8
51483,13,1,0,3,4,2002,0,0,8346,240,1,5157565.2
34291,24,1,0,2,2,2002,0,1,8823,320,1,3436795.2
29019,52,0,0,7,5,2016,0,0,3914,729,0,2903072.6
24186,100,1,1,2,9,1993,1,0,2481,908,1,2425111.3
81453,89,1,0,6,4,2007,1,0,4244,527,1,8152737.7
7001,46,1,0,5,6,1992,1,1,8165,858,1,707137.2
52059,69,0,1,6,2,2000,0,0,1308,349,1,5210227.0
45248,52,1,1,10,9,2008,0,1,5903,408,1,4540276.8
25176,89,0,1,4,8,1997,0,0,4908,916,1,2522970.7
63065,17,1,0,2,9,1996,0,1,1468,564,0,6311962.6
78613,51,0,0,8,5,1996,0,0,8045,801,0,7863369.6
77117,68,1,1,1,9,2012,0,1,2503,312,1,7720395.2
72381,93,0,1,6,3,2010,0,0,2130,256,0,7242040.0
90193,32,1,1,5,10,2000,0,1,5262,675,0,9024029.0
82226,41,1,0,10,10,2014,1,0,1354,884,1,8227563.4
98768,63,0,1,4,8,1990,0,0,6321,165,0,9879363.0
78972,6,1,0,3,2,2004,1,1,7448,849,1,7904128.4
40345,15,0,0,2,7,2011,1,1,131,495,0,4037269.1
72254,15,0,0,9,9,2011,1,0,3986,531,0,7233115.1
57944,48,1,0,4,6,2011,0,1,2693,414,1,5802614.1
61632,22,0,0,8,2,2000,0,0,9732,849,1,6168699.0
78797,93,0,0,1,8,2014,1,0,4633,138,0,7884093.4
20001,26,0,1,4,6,2003,1,1,6976,876,0,2004766.3
88591,6,1,1,1,10,1998,1,1,4000,697,1,8873534.8
40378,81,1,1,9,1,2019,1,1,3836,319,1,4046345.9
67498,24,1,1,8,4,2007,1,0,2571,849,1,6753907.7
92002,66,0,0,4,8,2011,1,1,7791,286,0,9201705.1
32115,84,1,0,7,10,2000,1,0,1540,694,1,3214734.0
7490,11,1,1,4,3,2002,0,0,5403,897,1,765190.2
64164,47,1,1,5,2,2016,1,0,6643,273,1,6427021.6
11685,85,1,0,8,6,1993,0,1,362,299,0,1173785.3
91967,44,0,0,8,5,1998,0,1,6259,513,1,9198819.8
604,76,1,1,4,10,1995,1,1,1599,920,1,71712.5
58108,35,0,0,3,4,2013,0,0,5339,219,0,5818911.3
41048,4,0,0,6,2,2021,0,0,8533,345,0,4107100.1
69513,11,1,0,2,2,2005,0,0,8366,941,0,6958375.5
17040,34,1,0,9,1,2019,1,1,5811,397,0,1709341.9
59050,28,1,1,3,5,2001,0,1,6208,965,1,5914478.1
25870,6,1,1,5,2,2012,1,1,8108,339,1,2590169.2
69174,93,0,1,3,4,2008,0,0,923,177,1,6929833.8
95273,61,1,1,2,9,1994,0,1,34,350,0,9537187.4
42264,55,0,1,5,8,2017,0,0,7961,238,0,4231907.7
844,40,1,1,6,3,2020,0,1,9680,164,1,98546.0
31350,73,0,0,6,6,2013,0,0,6125,259,1,3136370.3
61942,2,1,0,1,3,2011,0,0,5968,143,0,6197760.1
37164,46,1,0,3,10,2001,1,1,3819,951,0,3721736.1
35985,100,1,1,8,10,1997,0,0,3953,430,0,3610020.7
81222,13,0,0,9,4,2013,1,1,6390,452,0,8129951.3
46068,84,1,0,2,4,2011,0,0,3647,870,1,4614136.1
47824,52,0,0,5,7,1993,0,1,9562,793,1,4784201.3
65308,38,1,0,9,7,2003,0,1,3714,698,0,6535120.3
99885,2,0,0,1,3,2001,0,1,2965,362,0,9989210.1
429,58,1,1,8,5,2011,0,1,2561,780,1,53940.1
25224,8,0,1,3,10,1996,0,0,2106,759,0,2529744.6
47563,82,1,0,9,4,1990,1,1,931,374,1,4765002.0
78037,11,1,1,6,4,1998,0,1,2500,924,0,7811853.8
63026,19,1,1,9,4,2004,1,0,349,872,0,6307284.4
79830,96,1,1,6,4,2006,0,1,7666,476,1,7989770.6
11826,33,1,0,2,9,1991,0,1,9373,662,0,1186605.1
52178,15,1,0,10,7,2018,0,0,4680,332,0,5228450.8
50418,69,0,0,5,4,2005,1,1,5888,801,0,5049859.5
53434,70,0,0,8,2,2019,0,1,7719,354,1,5346181.9
76383,22,1,0,4,9,2011,0,0,7668,211,0,7641724.1
67985,47,0,0,10,6,2011,1,0,141,263,0,6802989.1
54780,70,0,1,5,6,2017,1,1,2957,704,1,5480478.7
50121,2,0,1,3,7,1996,1,0,4289,455,0,5020674.6
44064,74,0,1,4,4,2021,0,1,10000,711,1,4413732.1
28481,74,1,1,7,5,2013,0,0,3397,778,1,2854717.3
47831,53,1,0,4,10,2012,1,0,2538,976,1,4786864.2
46211,47,1,0,9,5,2003,1,1,6159,776,0,4629859.3
32250,5,0,1,6,3,2001,0,0,5313,676,1,3236484.1
58958,10,1,0,6,1,1997,1,1,7832,914,0,5903746.7
17786,8,1,1,9,5,2012,1,0,9748,679,0,1784679.2
6284,3,1,0,6,4,2016,0,1,1898,768,0,631188.6
59615,17,1,0,4,7,1990,0,0,6028,746,1,5963967.0
48577,76,1,0,10,7,2017,0,0,2025,681,1,4862984.7
66859,18,0,0,8,9,1998,0,1,8306,159,0,6688391.8
53381,86,0,0,5,10,1991,0,0,3504,204,0,5339727.1
45580,88,1,1,7,6,2015,0,1,2481,439,0,4569449.5
25440,47,0,1,4,2,1991,0,0,959,345,0,2549452.1
31598,63,1,0,6,9,1999,0,0,7048,710,1,3165856.9
23073,45,0,1,3,6,2021,0,0,2764,795,1,2310872.1
59049,94,0,0,10,5,2008,1,0,7928,746,0,5910896.8
93674,27,0,1,2,3,1999,0,1,5736,821,0,9375903.9
76446,54,1,1,9,7,2021,0,1,8752,987,0,7651735.1
41926,8,1,0,3,9,2015,0,1,2806,102,1,4198279.5
80976,87,1,0,6,7,2010,0,0,4642,788,1,8102795.0
11470,93,0,0,9,8,1996,0,0,6048,420,0,1148699.6
79723,71,0,1,9,7,2021,1,1,6409,940,1,7976910.1
34838,45,1,1,3,8,2012,0,1,127,132,1,3490058.2
28303,23,0,0,8,9,1996,0,1,4559,377,1,2833274.6
93490,45,1,1,2,9,2012,0,0,8138,350,0,9355490.2
17950,57,0,1,4,10,1996,1,0,1925,910,0,1802294.6
388,11,1,0,6,9,1998,1,0,1071,937,0,44847.8
2739,41,1,0,3,6,1992,1,1,6996,597,0,277462.2
7603,47,0,0,8,8,1999,0,0,131,604,0,763363.9
15555,33,1,1,5,4,2018,1,1,1635,647,0,1564014.8
